id_restaurant,rest_name,rest_url,rest_phone,rest_address,rest_reviews_number,rest_rating (from 1 to 5: the greater the value, the better the rating; -1: no rating)
6002,Шаурма Манхетен,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6990162-Reviews-Shaurma_Manhattan-Barnaul_Altai_Krai_Siberian_District.html,,"Юрина, 135а, Барнаул 656052 Россия",1,"5,0"
6003,Цыплята-гриль,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186057-Reviews-Tsyplyata_Grill-Barnaul_Altai_Krai_Siberian_District.html,+7 385 261-87-41,"Ленина проспект, 75, Барнаул 656015 Россия",1,"5,0"
6004,Сова,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185999-Reviews-Sova-Barnaul_Altai_Krai_Siberian_District.html,+7 983 172-02-42,"Льва Толстого, 26, Барнаул 656043 Россия",7,"3,5"
6005,Арабика,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185816-Reviews-Arabica-Barnaul_Altai_Krai_Siberian_District.html,+7 906 946-12-68,"Чкалова, 251, Барнаул 656049 Россия",4,"3,5"
6006,Арт,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185828-Reviews-Art-Barnaul_Altai_Krai_Siberian_District.html,+7 385 267-74-01,"Змеиногорский тракт, 136, Барнаул 656901 Россия",1,"5,0"
6007,Москвич,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185937-Reviews-Moskvich-Barnaul_Altai_Krai_Siberian_District.html,+7 385 249-48-22,"Ясная, 78, Барнаул 656065 Россия",4,"3,5"
6008,Шашлычный Двор,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8349595-Reviews-Shashlychny_Dvor-Barnaul_Altai_Krai_Siberian_District.html,+7 913 228-13-86,"Парфёнова, 20, Барнаул 656004 Россия",1,"4,0"
6009,Ресторан Гурман,https://www.tripadvisor.ru/Restaurant_Review-g737147-d13977126-Reviews-Gurman_Restaurant-Barnaul_Altai_Krai_Siberian_District.html,+7 385 260-31-21,"Садгородская ул., 14, Барнаул 656038 Россия",1,"4,0"
6010,Узбекская чайхана,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186037-Reviews-Uzbekskaya_Chaikhana-Barnaul_Altai_Krai_Siberian_District.html,,"Папанинцев, 194 к4, Барнаул 656031 Россия",1,"4,0"
6011,Закусочная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8351477-Reviews-Zakusochnaya-Barnaul_Altai_Krai_Siberian_District.html,+7 963 521-10-10,"Победы площадь, 12а, Барнаул 656015 Россия",1,"4,0"
6012,Мит-холл Koster,https://www.tripadvisor.ru/Restaurant_Review-g737147-d12225242-Reviews-Meat_Hall_Koster-Barnaul_Altai_Krai_Siberian_District.html,+7 385 260-68-00,"пр-кт Ленина, 44A, Барнаул 656038 Россия",3,"3,5"
6013,Киримати,https://www.tripadvisor.ru/Restaurant_Review-g737147-d23436213-Reviews-Kirimati-Barnaul_Altai_Krai_Siberian_District.html,+7 385 258-33-33,"Малахова,  134a/2, Барнаул 656006 Россия",7,"5,0"
6014,Елена,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8346292-Reviews-Elena-Barnaul_Altai_Krai_Siberian_District.html,+7 913 088-80-17,"Молодёжная, 51, Барнаул 656031 Россия",1,"4,0"
6015,Лосось,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185921-Reviews-Losos-Barnaul_Altai_Krai_Siberian_District.html,+7 385 257-13-47,"Островского, 68е, Барнаул 656066 Россия",1,"4,0"
6016,Суши Open,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8350374-Reviews-Sushi_Open-Barnaul_Altai_Krai_Siberian_District.html,,"Антона Петрова, 219Б, Барнаул 656054 Россия",1,"4,0"
6017,Расколбас,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185969-Reviews-Raskolbas-Barnaul_Altai_Krai_Siberian_District.html,,"Павловский тракт, 251в, Барнаул 656057 Россия",1,"4,0"
6018,Bora-Bora,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185757-Reviews-Bora_Bora-Barnaul_Altai_Krai_Siberian_District.html,+7 913 223-99-70,"Павловский тракт, 251в/2, Барнаул 656057 Россия",1,"4,0"
6019,"Ресторан ""Барнаул""",https://www.tripadvisor.ru/Restaurant_Review-g737147-d4502922-Reviews-Barnaul_Restaurant-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-16-01,"пл.Победы, 3, Барнаул 656000 Россия",168,"4,0"
6020,Лучезарное,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186161-Reviews-Luchezarnoye-Barnaul_Altai_Krai_Siberian_District.html,+7 385 263-36-33,"Чернышевского, 59, Барнаул 656049 Россия",1,"4,0"
6021,Пельмешка,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8561305-Reviews-Pelmeshka-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-27-77,"ул. Димитрова, д. 62в, Барнаул 656038 Россия",2,"3,5"
6022,La Croissanterie,https://www.tripadvisor.ru/Restaurant_Review-g737147-d9467062-Reviews-La_Croissanterie-Barnaul_Altai_Krai_Siberian_District.html,,"ул. Малахова, 86в, Барнаул 656054 Россия",1,"4,0"
6023,Relax,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185805-Reviews-Relax-Barnaul_Altai_Krai_Siberian_District.html,+7 385 266-77-31,"Ленина проспект, 71, Барнаул 656015 Россия",1,"4,0"
6024,Суши Open,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8350373-Reviews-Sushi_Open-Barnaul_Altai_Krai_Siberian_District.html,,"Попова, 70д, Барнаул 656062 Россия",1,"4,0"
6025,Синнабон,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185990-Reviews-Cinnabon-Barnaul_Altai_Krai_Siberian_District.html,+7 385 228-27-26,"Малахова, 86в, Барнаул 656054 Россия",2,"3,5"
6026,Пивковъ,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6744665-Reviews-Pivkov-Barnaul_Altai_Krai_Siberian_District.html,,"Антона Петрова, 202а, Барнаул 656054 Россия",1,"4,0"
6027,Vintage Smile,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185848-Reviews-Vintage_Smile-Barnaul_Altai_Krai_Siberian_District.html,+7 385 247-80-40,"Энтузиастов, 10, Барнаул 656066 Россия",1,"4,0"
6028,Вокзалъ,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185858-Reviews-Vokzal-Barnaul_Altai_Krai_Siberian_District.html,+7 385 225-32-08,"Привокзальная, 29, Барнаул 656015 Россия",1,"4,0"
6029,Golden Ложка,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8346642-Reviews-Golden_Lozhka-Barnaul_Altai_Krai_Siberian_District.html,+7 385 239-00-65,"Попова, 181, Барнаул 656922 Россия",1,"4,0"
6030,Кочевник,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8549783-Reviews-Kochevnik-Barnaul_Altai_Krai_Siberian_District.html,+7 385 235-88-08,"ул. Папанинцев, 102, Барнаул 656049 Россия",1,"4,0"
6031,Ням-ням,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185952-Reviews-Nyam_Nyam-Barnaul_Altai_Krai_Siberian_District.html,+7 385 263-66-54,"Красноармейский проспект, 72, Барнаул 656049 Россия",1,"4,0"
6032,Пивник,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186127-Reviews-Pivnik-Barnaul_Altai_Krai_Siberian_District.html,+7 385 275-11-39,"Северо-Западная, 29, Барнаул 656037 Россия",2,"3,5"
6033,ХмелёФФ,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6745386-Reviews-Khmelyoff-Barnaul_Altai_Krai_Siberian_District.html,+7 385 225-22-56,"Социалистический проспект, 59, Барнаул 656049 Россия",2,"3,5"
6034,Сэвэнти-фо,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186008-Reviews-S_v_nti_Fo-Barnaul_Altai_Krai_Siberian_District.html,,"Попова, 82, Барнаул 656062 Россия",1,"4,0"
6035,Траттория Капри,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186018-Reviews-Trattoria_Kapri-Barnaul_Altai_Krai_Siberian_District.html,+7 385 261-11-00,"Ленина проспект, 78, Барнаул 656015 Россия",2,"3,5"
6036,Анастасия,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185812-Reviews-Anastasiya-Barnaul_Altai_Krai_Siberian_District.html,+7 903 992-74-22,"Шевченко, 175, Барнаул 656031 Россия",1,"4,0"
6037,Ретро Clab,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185975-Reviews-Retro_Clab-Barnaul_Altai_Krai_Siberian_District.html,+7 385 245-08-70,"Шумакова, 45а, Барнаул 656058 Россия",1,"4,0"
6038,Бар Телега,https://www.tripadvisor.ru/Restaurant_Review-g737147-d7619492-Reviews-Bar_Telega-Barnaul_Altai_Krai_Siberian_District.html,,"ул. Германа Титова, 21, Барнаул 656023 Россия",1,"4,0"
6039,Шахдаг,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186054-Reviews-Shakhdag-Barnaul_Altai_Krai_Siberian_District.html,,"Партизанская, 208, Барнаул 656008 Россия",1,"4,0"
6040,Марсель,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185931-Reviews-Marsel-Barnaul_Altai_Krai_Siberian_District.html,+7 385 235-88-08,"Геблера пер, 31, Барнаул 656049 Россия",1,"4,0"
6041,Бриз,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185844-Reviews-Breeze-Barnaul_Altai_Krai_Siberian_District.html,+7 385 238-04-68,"Молодёжная, 2а, Барнаул 656038 Россия",1,"4,0"
6042,Ё-МОЁ,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6744150-Reviews-Yo_Moyo-Barnaul_Altai_Krai_Siberian_District.html,+7 385 258-20-65,"Красноармейский проспект, 33, Барнаул 656043 Россия",1,"4,0"
6043,Для народа,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185876-Reviews-Dlya_Naroda-Barnaul_Altai_Krai_Siberian_District.html,,"Победы площадь, 12е, Барнаул 656015 Россия",1,"4,0"
6044,АлТайна,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185814-Reviews-AlTaina-Barnaul_Altai_Krai_Siberian_District.html,+7 385 260-36-07,"Мало-Олонская, 28, Барнаул 656049 Россия",2,"3,5"
6045,Киримати,https://www.tripadvisor.ru/Restaurant_Review-g737147-d23436213-Reviews-Kirimati-Barnaul_Altai_Krai_Siberian_District.html,+7 385 258-33-33,"Малахова,  134a/2, Барнаул 656006 Россия",7,"5,0"
6046,Бирдок,https://www.tripadvisor.ru/Restaurant_Review-g737147-d23438276-Reviews-Birdok-Barnaul_Altai_Krai_Siberian_District.html,+7 385 266-67-77,"Максима Горького, 8, Барнаул 656056 Россия",2,"3,0"
6047,Глобус,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185866-Reviews-Globus-Barnaul_Altai_Krai_Siberian_District.html,+7 385 229-97-29,"Широкая просека, 17, Барнаул 656045 Россия",4,"3,5"
6048,Ганс,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8273663-Reviews-Gans-Barnaul_Altai_Krai_Siberian_District.html,+7 385 253-81-51,"ул. Взлетная, 2Е, Барнаул Россия",16,"3,0"
6049,Лентяй,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185924-Reviews-Lentyai-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-01-00,"Кирова, 51а, Барнаул 656038 Россия",2,"3,0"
6050,Уинстон,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6745425-Reviews-Uinston-Barnaul_Altai_Krai_Siberian_District.html,+7 385 244-15-98,"Малахова, 81а, Барнаул 656039 Россия",1,"3,0"
6051,"Ресторан ""Барнаул""",https://www.tripadvisor.ru/Restaurant_Review-g737147-d4502922-Reviews-Barnaul_Restaurant-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-16-01,"пл.Победы, 3, Барнаул 656000 Россия",168,"4,0"
6052,Головоломка,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8346817-Reviews-Golovolomka-Barnaul_Altai_Krai_Siberian_District.html,+7 923 000-67-77,"Социалистический проспект, 69, Барнаул 656049 Россия",1,"3,0"
6053,Штольня,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6745295-Reviews-Shtolnya-Barnaul_Altai_Krai_Siberian_District.html,+7 385 254-46-38,"Юрина, 265Б, Барнаул 656055 Россия",1,"3,0"
6054,Русь,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8349329-Reviews-Rus-Barnaul_Altai_Krai_Siberian_District.html,+7 923 749-80-00,"Челюскинцев, 2а, Барнаул 656008 Россия",2,"3,0"
6055,У Гули,https://www.tripadvisor.ru/Restaurant_Review-g737147-d7197317-Reviews-U_Guli-Barnaul_Altai_Krai_Siberian_District.html,+7 903 910-96-91,"Георгиева, 2Б, Барнаул 656057 Россия",1,"3,0"
6056,Макдональдс,https://www.tripadvisor.ru/Restaurant_Review-g737147-d12099324-Reviews-McDonald_s-Barnaul_Altai_Krai_Siberian_District.html,+7 495 755-66-00,"Павловский тракт, 251, Барнаул 656058 Россия",1,"3,0"
6057,Оливье,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8348420-Reviews-Olivye-Barnaul_Altai_Krai_Siberian_District.html,,"Интернациональная, 122, Барнаул 656049 Россия",1,"3,0"
6058,Мантоварка,https://www.tripadvisor.ru/Restaurant_Review-g737147-d23564650-Reviews-Mantovarka-Barnaul_Altai_Krai_Siberian_District.html,+7 385 257-77-10,"Мало-Тобольская, 23, Барнаул 656043 Россия",1,"3,0"
6059,Koyot,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185773-Reviews-Koyot-Barnaul_Altai_Krai_Siberian_District.html,+7 385 247-49-02,"50 лет СССР, 41/3, Барнаул 656066 Россия",1,"3,0"
6060,Славяне,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185996-Reviews-Slavyane-Barnaul_Altai_Krai_Siberian_District.html,+7 385 269-98-44,"Победы площадь, 12Б, Барнаул 656015 Россия",1,"3,0"
6061,Золотая долина,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185890-Reviews-Zolotaya_Dolina-Barnaul_Altai_Krai_Siberian_District.html,,"Красноармейский проспект, 21 к2, Барнаул 656043 Россия",1,"3,0"
6062,Subway,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185808-Reviews-Subway-Barnaul_Altai_Krai_Siberian_District.html,+7 385 228-27-11,"Малахова, 86в, Барнаул 656054 Россия",2,"3,0"
6063,Бир,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6743055-Reviews-Beer-Barnaul_Altai_Krai_Siberian_District.html,,"Павловский тракт, 251в, Барнаул 656057 Россия",1,"3,0"
6064,Аромат Востока,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8344366-Reviews-Aromat_Vostoka-Barnaul_Altai_Krai_Siberian_District.html,,"Павловский тракт, 188, Барнаул 656922 Россия",1,"3,0"
6065,Анталья Донер,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8344283-Reviews-Antalya_Doner-Barnaul_Altai_Krai_Siberian_District.html,,"Красноармейский проспект, 135а, Барнаул 656031 Россия",1,"3,0"
6066,Восточный Базар,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185857-Reviews-Vostochny_Bazar-Barnaul_Altai_Krai_Siberian_District.html,,"Антона Петрова, 219Б, Барнаул 656054 Россия",3,"3,0"
6067,Вензель,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186043-Reviews-Venzel-Barnaul_Altai_Krai_Siberian_District.html,+7 385 244-31-88,"Малахова, 89, Барнаул 656039 Россия",2,"3,0"
6068,У фонтана,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186024-Reviews-U_Fontana-Barnaul_Altai_Krai_Siberian_District.html,+7 385 243-41-31,"Георгия Исакова, 247а, Барнаул 656062 Россия",4,"3,0"
6069,Хинкальная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d12506928-Reviews-Khinkalnaya-Barnaul_Altai_Krai_Siberian_District.html,+7 913 210-04-00,"проспект Ленина, 102В, Барнаул 656002 Россия",4,"3,0"
6070,Веранда,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185842-Reviews-Veranda-Barnaul_Altai_Krai_Siberian_District.html,+7 983 383-93-33,"Антона Петрова, 225а, Барнаул 656065 Россия",2,"2,5"
6071,Фуд-Корт,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8346495-Reviews-Food_Kort-Barnaul_Altai_Krai_Siberian_District.html,,"Космонавтов проспект, 6в, Барнаул 656023 Россия",2,"2,5"
6072,Султан,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8508942-Reviews-Lounge_Bar_Sultan-Barnaul_Altai_Krai_Siberian_District.html,+7 385 225-29-24,"ул. Малахова, 138a, Барнаул 656006 Россия",3,"3,0"
6073,Manhattan-pizza,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185787-Reviews-Manhattan_Pizza-Barnaul_Altai_Krai_Siberian_District.html,+7 385 248-48-81,"Георгия Исакова, 260, Барнаул 656062 Россия",1,"2,0"
6074,Восточная история,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185862-Reviews-Vostochnaya_Istoriya-Barnaul_Altai_Krai_Siberian_District.html,,"Космонавтов проспект, 6г, Барнаул 656023 Россия",2,"2,5"
6075,Казан Мангал,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8347057-Reviews-Kazan_Mangal-Barnaul_Altai_Krai_Siberian_District.html,+7 385 227-10-27,"Молодёжная, 25Б, Барнаул 656049 Россия",2,"2,5"
6076,EberHoff,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185769-Reviews-EberHoff-Barnaul_Altai_Krai_Siberian_District.html,+7 385 245-47-27,"Балтийская, 44Б, Барнаул 656058 Россия",3,"2,5"
6077,"Ресторан ""Барнаул""",https://www.tripadvisor.ru/Restaurant_Review-g737147-d4502922-Reviews-Barnaul_Restaurant-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-16-01,"пл.Победы, 3, Барнаул 656000 Россия",168,"4,0"
6078,Гриль-Бар,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8346730-Reviews-Grill_Bar-Barnaul_Altai_Krai_Siberian_District.html,,"Центральная, 10Б, Барнаул 656904 Россия",1,"2,0"
6079,Иkrа,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185902-Reviews-Ikra-Barnaul_Altai_Krai_Siberian_District.html,+7 385 269-33-75,"Красноармейский проспект, 73а, Барнаул 656049 Россия",8,"3,0"
6080,Золотая долина,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185894-Reviews-Zolotaya_Dolina-Barnaul_Altai_Krai_Siberian_District.html,+7 385 226-54-30,"Челюскинцев, 78а, Барнаул 656031 Россия",1,"2,0"
6081,Грильница,https://www.tripadvisor.ru/Restaurant_Review-g737147-d13402078-Reviews-Grilnitsa-Barnaul_Altai_Krai_Siberian_District.html,+7 385 299-95-50,"пр-т Социалистический 130, Барнаул 656002 Россия",2,"2,5"
6082,Ноев Ковчег,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185941-Reviews-Noyev_Kovcheg-Barnaul_Altai_Krai_Siberian_District.html,+7 385 269-95-98,"Ленточный Бор шоссе, 2, Барнаул 656006 Россия",6,"2,5"
6083,Киримати,https://www.tripadvisor.ru/Restaurant_Review-g737147-d23436213-Reviews-Kirimati-Barnaul_Altai_Krai_Siberian_District.html,+7 385 258-33-33,"Малахова,  134a/2, Барнаул 656006 Россия",7,"5,0"
6084,Блин-Картошка,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185833-Reviews-Blin_Kartoshka-Barnaul_Altai_Krai_Siberian_District.html,+7 385 224-54-66,"Красноармейский проспект, 101, Барнаул 656031 Россия",5,"2,5"
6085,S-Class,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185800-Reviews-S_Class-Barnaul_Altai_Krai_Siberian_District.html,+7 385 225-28-22,"Калинина проспект, 21а, Барнаул 656011 Россия",2,"2,0"
6086,Седьмой континент,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185981-Reviews-Sedmoi_Kontinent-Barnaul_Altai_Krai_Siberian_District.html,,"Ленина проспект, 3, Барнаул 656043 Россия",3,"2,5"
6087,Обжорка,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185951-Reviews-Obzhorka-Barnaul_Altai_Krai_Siberian_District.html,,"Горно-Алтайская, 2, Барнаул 656037 Россия",1,"1,0"
6088,Британия,https://www.tripadvisor.ru/Restaurant_Review-g737147-d11725656-Reviews-Britannia-Barnaul_Altai_Krai_Siberian_District.html,+7 913 201-04-00,"ул. Взлётная, 43а, Барнаул 656058 Россия",1,"1,0"
6089,Deutsch Pub,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185763-Reviews-Deutsch_Pub-Barnaul_Altai_Krai_Siberian_District.html,+7 385 260-95-80,"Сухэ-Батора, 3, Барнаул 656066 Россия",1,"1,0"
6090,Killfish,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8073530-Reviews-Killfish-Barnaul_Altai_Krai_Siberian_District.html,+7 964 603-21-03,"ул. Молодёжная, д. 26, Барнаул 656015 Россия",7,"2,5"
6091,Wild West,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185811-Reviews-Wild_West-Barnaul_Altai_Krai_Siberian_District.html,+7 385 232-04-32,"Эмилии Алексеевой, 9Б, Барнаул 656010 Россия",2,"2,0"
6092,Рыба.Рис,https://www.tripadvisor.ru/Restaurant_Review-g737147-d15088180-Reviews-Ryba_Ris-Barnaul_Altai_Krai_Siberian_District.html,+7 385 269-59-82,"Павловский тракт, 188, Барнаул 656922 Россия",1,"1,0"
6093,Золотая Осень,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185891-Reviews-Zolotaya_Osen-Barnaul_Altai_Krai_Siberian_District.html,+7 385 254-03-97,"Балтийская, 2, Барнаул 656006 Россия",3,"2,0"
6094,Körner Köffee,https://www.tripadvisor.ru/Restaurant_Review-g737147-d10753007-Reviews-Korner_Koffee-Barnaul_Altai_Krai_Siberian_District.html,,"Павловский тракт, 188 ТРЦ Арена / 4 этаж, Барнаул Россия",4,"2,0"
6095,Шашлыкоф,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186060-Reviews-Shashlykof-Barnaul_Altai_Krai_Siberian_District.html,+7 385 269-69-48,"Павловский тракт, 60Б, Барнаул 656064 Россия",4,"2,0"
6096,"Дом Торжеств ""Афродита""",https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185824-Reviews-Afrodita-Barnaul_Altai_Krai_Siberian_District.html,+7 913 210-04-55,"ул. Энтузиастов, 101, Барнаул 656065 Россия",3,"2,0"
6097,Coffee Bull,https://www.tripadvisor.ru/Restaurant_Review-g737147-d20096054-Reviews-Coffee_Bull-Barnaul_Altai_Krai_Siberian_District.html,+7 963 536-00-99,"Павловский тракт,  251В, Барнаул 656057 Россия",,"-1,0"
6098,Гжель,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8346761-Reviews-Cafe_GZHEL-Barnaul_Altai_Krai_Siberian_District.html,+7 385 255-44-82,"ул. Лазурная, д. 29, Барнаул 656006 Россия",,"-1,0"
6099,True Siberian Coffee,https://www.tripadvisor.ru/Restaurant_Review-g737147-d17548029-Reviews-True_Siberian_Coffee-Barnaul_Altai_Krai_Siberian_District.html,+7 983 102-97-77,"Молодежная,  д. 56, Барнаул 656031 Россия",,"-1,0"
6100,Шашлычная Гора,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8349575-Reviews-Shashlychnaya_Gora-Barnaul_Altai_Krai_Siberian_District.html,,"Покровская, 21а, Барнаул 656050 Россия",,"-1,0"
6101,Братья Грилль,https://www.tripadvisor.ru/Restaurant_Review-g737147-d13122473-Reviews-Bratya_Grill-Barnaul_Altai_Krai_Siberian_District.html,+7 952 000-06-94,"ул. Пушкина, 38б, Барнаул 656056 Россия",,"-1,0"
6102,Сковородовна,https://www.tripadvisor.ru/Restaurant_Review-g737147-d7757415-Reviews-Skovorodovna-Barnaul_Altai_Krai_Siberian_District.html,,"Павловский тракт, 188 ТРЦ Арена, Барнаул Россия",,"-1,0"
6103,Прима Паста,https://www.tripadvisor.ru/Restaurant_Review-g737147-d21398952-Reviews-Prima_Pasta-Barnaul_Altai_Krai_Siberian_District.html,+7 385 236-36-00,"Социалистический 71, Барнаул 656049 Россия",,"-1,0"
6104,Сокол,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8349892-Reviews-Sokol-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-15-53,"Анатолия, 35а, Барнаул 656056 Россия",,"-1,0"
6105,Pizza Cone,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185799-Reviews-Pizza_Cone-Barnaul_Altai_Krai_Siberian_District.html,,"Тимуровская, 17, Барнаул 656036 Россия",,"-1,0"
6106,Pizza & Пицца,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185801-Reviews-Pizza_Pizza-Barnaul_Altai_Krai_Siberian_District.html,,"Космонавтов проспект, 6в, Барнаул 656023 Россия",,"-1,0"
6107,Сион,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8349811-Reviews-Sion-Barnaul_Altai_Krai_Siberian_District.html,,"Победы площадь, 12а, Барнаул 656015 Россия",,"-1,0"
6108,Армения,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185818-Reviews-Armenia-Barnaul_Altai_Krai_Siberian_District.html,+7 903 990-59-00,"Катаева, 2а, Барнаул Россия",,"-1,0"
6109,Киримати,https://www.tripadvisor.ru/Restaurant_Review-g737147-d23436213-Reviews-Kirimati-Barnaul_Altai_Krai_Siberian_District.html,+7 385 258-33-33,"Малахова,  134a/2, Барнаул 656006 Россия",7,"5,0"
6110,Татьянин день,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6745057-Reviews-Tatyanin_Den-Barnaul_Altai_Krai_Siberian_District.html,,"Малахова, 99, Барнаул 656039 Россия",,"-1,0"
6111,Новая Высота 4509,https://www.tripadvisor.ru/Restaurant_Review-g737147-d21287617-Reviews-Novaya_Vysota_4509-Barnaul_Altai_Krai_Siberian_District.html,+7 385 256-09-45,"ул.65-лет Победы д.1, Барнаул 656065 Россия",,"-1,0"
6112,Бульон,https://www.tripadvisor.ru/Restaurant_Review-g737147-d17827390-Reviews-Bulon-Barnaul_Altai_Krai_Siberian_District.html,+7 964 603-75-20,"Власихинская,  148, Барнаул 656006 Россия",,"-1,0"
6113,Chillout Барнаул,https://www.tripadvisor.ru/Restaurant_Review-g737147-d21367891-Reviews-Chillout_Barnaul-Barnaul_Altai_Krai_Siberian_District.html,+7 923 729-88-09,"Льва Толстого, 22, Барнаул 656056 Россия",,"-1,0"
6114,Beerloga,https://www.tripadvisor.ru/Restaurant_Review-g737147-d8474573-Reviews-Beerloga-Barnaul_Altai_Krai_Siberian_District.html,,"ул. Западная 1-я, д. 55/2, Барнаул 656023 Россия",,"-1,0"
6115,"Ресторан ""Барнаул""",https://www.tripadvisor.ru/Restaurant_Review-g737147-d4502922-Reviews-Barnaul_Restaurant-Barnaul_Altai_Krai_Siberian_District.html,+7 385 220-16-01,"пл.Победы, 3, Барнаул 656000 Россия",168,"4,0"
6116,Золотая долина,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185888-Reviews-Zolotaya_Dolina-Barnaul_Altai_Krai_Siberian_District.html,,"Попова, 181, Барнаул 656922 Россия",,"-1,0"
6117,Кулинар,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6185915-Reviews-Kulinar-Barnaul_Altai_Krai_Siberian_District.html,+7 385 277-87-17,"Калинина проспект, 32в, Барнаул 656037 Россия",,"-1,0"
